method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,episode_idx,recovery_version,benchmark_layer
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2651,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2652,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2653,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2654,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2655,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2656,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2657,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2658,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2659,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2660,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2661,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2662,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2663,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2664,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2665,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2666,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2667,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2668,v2,B2
sac_her_recovery_v2,action_reversal,3,0.0,-50.0,0.0,0.27800598230380236,50,0.913047730922699,1.3635560274124146,1.0,1.0,2669,v2,B2
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2670,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2671,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2672,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2673,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2674,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2675,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2676,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2677,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2678,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2679,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2680,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2681,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2682,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2683,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2684,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2685,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2686,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2687,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2688,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2689,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2690,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2691,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2692,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2693,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2694,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2695,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2696,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2697,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2698,v3,B3
sac_her_recovery_v3,action_reversal,3,0.0,-50.0,0.0,0.11828238229581418,50,0.681006133556366,1.2522106170654297,1.0,1.0,2699,v3,B3
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.13565519430526493,50,0.0549854151904583,0.545415461063385,1.0,0.0,2700,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.0643462383948431,50,0.043508995324373245,0.2521345019340515,1.0,0.0,2701,none,B1
sac_her,goal_spoof_immediate,3,0.1,-48.0,1.0,0.08934798097216214,50,0.04539785534143448,0.5924489498138428,1.0,0.0,2702,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.06649562049835424,50,0.047640372067689896,0.2921120226383209,1.0,0.0,2703,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1036621470942058,50,0.05880799889564514,0.27648359537124634,1.0,0.0,2704,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.061018962364538104,50,0.050661351531744,0.36517202854156494,1.0,0.0,2705,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.15399210881070158,50,0.07033471018075943,0.49143096804618835,1.0,0.0,2706,none,B1
sac_her,goal_spoof_immediate,3,0.1,-49.0,1.0,0.08344219714697457,50,0.05897751450538635,0.3170371949672699,1.0,0.0,2707,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09748687531256231,50,0.05538487061858177,0.4914575517177582,1.0,0.0,2708,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1281444976289036,50,0.04916868358850479,0.23626647889614105,1.0,0.0,2709,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.08764254684899443,50,0.05077116936445236,0.475228488445282,1.0,0.0,2710,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1039652919774451,50,0.07055477052927017,0.36128535866737366,1.0,0.0,2711,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.07939947323457605,50,0.0617961585521698,0.3460034132003784,1.0,0.0,2712,none,B1
sac_her,goal_spoof_immediate,3,0.1,-47.0,1.0,0.09397013065123463,50,0.05535350367426872,0.5174375772476196,1.0,0.0,2713,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.08030638153531078,50,0.0524212010204792,0.4627847969532013,1.0,0.0,2714,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.07400469501673751,50,0.0468464232981205,0.3595033884048462,1.0,0.0,2715,none,B1
sac_her,goal_spoof_immediate,3,0.1,-49.0,1.0,0.09886945828091573,50,0.04508693888783455,0.531795859336853,1.0,0.0,2716,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.10563738302051365,50,0.05372799187898636,0.3836077153682709,1.0,0.0,2717,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12918314437703565,50,0.028715094551444054,0.07920952141284943,0.0,0.0,2718,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.08572011016051563,50,0.03514067828655243,0.36141422390937805,1.0,0.0,2719,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.13112113760645053,50,0.0600714348256588,0.2755669355392456,1.0,0.0,2720,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11436374317433097,50,0.07115102559328079,0.5289217829704285,1.0,0.0,2721,none,B1
sac_her,goal_spoof_immediate,3,0.1,-48.0,1.0,0.10622993516680952,50,0.06629474461078644,0.4271361827850342,1.0,0.0,2722,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.07765949140918839,50,0.045311085879802704,0.4734552502632141,1.0,0.0,2723,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.08619124630020965,50,0.04950708895921707,0.4415331184864044,1.0,0.0,2724,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11875294596165291,50,0.04359104111790657,0.35172730684280396,1.0,0.0,2725,none,B1
sac_her,goal_spoof_immediate,3,0.1,-47.0,1.0,0.08580210619851032,50,0.060878898948431015,0.41275253891944885,1.0,0.0,2726,none,B1
sac_her,goal_spoof_immediate,3,0.1,-3.0,1.0,0.04399672064553013,50,0.04589587450027466,0.24612054228782654,1.0,0.0,2727,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11797536518204137,50,0.0563795305788517,0.6121306419372559,1.0,0.0,2728,none,B1
sac_her,goal_spoof_immediate,3,0.1,-50.0,0.0,0.13179042229753754,50,0.07327485829591751,0.6167879104614258,1.0,0.0,2729,none,B1
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1296381218470379,50,0.061946969479322433,0.10324720293283463,0.0,1.0,2730,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-49.0,1.0,0.0792852705382478,50,0.056710030883550644,0.3588898777961731,1.0,0.0,2731,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-47.0,1.0,0.09912503054548004,50,0.05612214282155037,0.5657931566238403,1.0,0.0,2732,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-46.0,1.0,0.0512043973469483,50,0.05568935349583626,0.35976800322532654,1.0,0.0,2733,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.10455677406798741,50,0.057663217186927795,0.3954634368419647,1.0,0.0,2734,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09644198169924889,50,0.032993584871292114,0.13021640479564667,0.0,0.0,2735,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-47.0,1.0,0.08982924280474623,50,0.054261673241853714,0.5631336569786072,1.0,0.0,2736,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12572270721774642,50,0.08128715306520462,0.17839458584785461,1.0,1.0,2737,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1068918462771,50,0.04011048004031181,0.19933141767978668,0.0,0.0,2738,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.10299327029630216,50,0.030786825343966484,0.19402900338172913,0.0,0.0,2739,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-45.0,1.0,0.053474932157642055,50,0.054292600601911545,0.44823622703552246,1.0,0.0,2740,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.14313137219837854,50,0.1058867871761322,0.5372613072395325,1.0,1.0,2741,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11531506189735174,50,0.05828442797064781,0.24000446498394012,0.0,0.0,2742,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09099839392967522,50,0.049320220947265625,0.18238277733325958,0.0,0.0,2743,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.14463192617898954,50,0.12070436030626297,0.5808757543563843,1.0,1.0,2744,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.08437071323443836,50,0.036222297698259354,0.1927606463432312,0.0,0.0,2745,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11627799252517051,50,0.03611430898308754,0.14936840534210205,0.0,0.0,2746,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12087430978079518,50,0.039748068898916245,0.3071477711200714,1.0,0.0,2747,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.0599808942602807,50,0.039442673325538635,0.23051734268665314,1.0,0.0,2748,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12469647186160332,50,0.09719971567392349,0.30826014280319214,1.0,1.0,2749,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-48.0,1.0,0.07811542280524701,50,0.04241716116666794,0.5382508635520935,1.0,0.0,2750,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1298332356889723,50,0.09401658177375793,0.20559446513652802,1.0,1.0,2751,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-2.0,1.0,0.04472489197969643,50,0.04812592267990112,0.3331763446331024,1.0,0.0,2752,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09174692032756103,50,0.04891328513622284,0.4435080587863922,1.0,0.0,2753,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12459958826244706,50,0.09762948751449585,0.31026408076286316,1.0,1.0,2754,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.14333281211914387,50,0.1067788153886795,0.544011116027832,1.0,1.0,2755,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.14671960303815143,50,0.09081534296274185,0.1677122712135315,0.0,1.0,2756,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.08405794034367162,50,0.04689478874206543,0.5090035796165466,1.0,0.0,2757,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-3.0,1.0,0.04805632326567866,50,0.04275684431195259,0.42499247193336487,1.0,0.0,2758,v2,B2
sac_her_recovery_v2,goal_spoof_immediate,3,0.1,-50.0,0.0,0.13358443888691035,50,0.056601542979478836,0.14360767602920532,0.0,1.0,2759,v2,B2
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.07150823086076691,50,0.051858726888895035,0.3557593524456024,1.0,0.0,2760,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11424623448217008,50,0.05173567309975624,0.2612879276275635,1.0,0.0,2761,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.09737075364472772,50,0.06372997909784317,0.40564343333244324,1.0,0.0,2762,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11949440834399004,50,0.061682604253292084,0.5609028339385986,1.0,0.0,2763,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.14174939059856514,50,0.17021045088768005,0.6354919075965881,1.0,1.0,2764,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12519975178985016,50,0.11423017829656601,0.24946121871471405,1.0,1.0,2765,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.0749571578889223,50,0.04059792682528496,0.5277769565582275,1.0,0.0,2766,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11564057384479363,50,0.047932643443346024,0.41745591163635254,1.0,0.0,2767,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-48.0,1.0,0.07216488457866933,50,0.053491946309804916,0.4313024580478668,1.0,0.0,2768,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12421536797815927,50,0.11883233487606049,0.2744603455066681,1.0,1.0,2769,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.11326590820154535,50,0.051532357931137085,0.5791165828704834,1.0,0.0,2770,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11756397469454416,50,0.038280874490737915,0.28369203209877014,1.0,0.0,2771,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09567647841235509,50,0.04888192564249039,0.5700941681861877,1.0,0.0,2772,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.0835898509151186,50,0.050341684371232986,0.4703817069530487,1.0,0.0,2773,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09445688814423427,50,0.03842587769031525,0.38845616579055786,1.0,0.0,2774,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.08989224240321554,50,0.05216569826006889,0.48126110434532166,1.0,0.0,2775,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.13433653214008234,50,0.13838046789169312,0.5707331299781799,1.0,1.0,2776,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-3.0,1.0,0.04503216048205155,50,0.052355337888002396,0.2940733730792999,1.0,0.0,2777,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.09177192484933824,50,0.04996153339743614,0.35134369134902954,1.0,0.0,2778,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.1009866358352188,50,0.04676860198378563,0.2508581280708313,1.0,0.0,2779,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.10249030744617624,50,0.0320439338684082,0.11867444962263107,0.0,0.0,2780,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.114924057768172,50,0.05992347374558449,0.6131303906440735,1.0,0.0,2781,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.136353592750378,50,0.14379265904426575,0.3070210814476013,0.0,1.0,2782,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.111921664629249,50,0.05800233408808708,0.36468496918678284,1.0,0.0,2783,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.06505209246798971,50,0.04228270426392555,0.3765127956867218,1.0,0.0,2784,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-2.0,1.0,0.019935881270639434,50,0.04744395986199379,0.4016377627849579,1.0,0.0,2785,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.12844399021442832,50,0.1502400040626526,0.5924807190895081,1.0,1.0,2786,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-50.0,0.0,0.11436653052593165,50,0.06296475231647491,0.606377363204956,1.0,0.0,2787,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-49.0,1.0,0.11709542419708142,50,0.046679165214300156,0.5853694677352905,1.0,0.0,2788,v3,B3
sac_her_recovery_v3,goal_spoof_immediate,3,0.1,-48.0,1.0,0.05216300479924466,50,0.0425540953874588,0.3732694387435913,1.0,0.0,2789,v3,B3
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.0867330858911764,50,0.11410080641508102,0.4945407807826996,1.0,0.0,2790,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.12754617349675856,50,0.10687131434679031,0.2939295470714569,1.0,0.0,2791,none,B1
sac_her,goal_spoof_midep,3,0.1,-2.0,1.0,0.011440320151592265,50,0.054775044322013855,0.39156094193458557,1.0,0.0,2792,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.06283282198716424,50,0.1006738692522049,0.42413946986198425,1.0,0.0,2793,none,B1
sac_her,goal_spoof_midep,3,0.1,-30.0,1.0,0.0777619420956399,50,0.10163421183824539,0.5032097101211548,1.0,0.0,2794,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.11236351877913957,50,0.12352042645215988,0.4587267339229584,1.0,0.0,2795,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.0957181566130263,50,0.10937542468309402,0.4660855531692505,1.0,0.0,2796,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.14015612250168835,50,0.12295021116733551,0.4886917471885681,1.0,0.0,2797,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.12549157291396912,50,0.1232144683599472,0.31192007660865784,1.0,0.0,2798,none,B1
sac_her,goal_spoof_midep,3,0.1,-30.0,1.0,0.05897477449351754,50,0.0994909256696701,0.3843991756439209,1.0,0.0,2799,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.06348585467696026,50,0.09362860769033432,0.31022587418556213,1.0,0.0,2800,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.12259080976037542,50,0.11770891398191452,0.3015661835670471,1.0,0.0,2801,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.10831132198014687,50,0.11937321722507477,0.5117678642272949,1.0,0.0,2802,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.10936473547720647,50,0.11904671788215637,0.32749485969543457,1.0,0.0,2803,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.1250475197029978,50,0.12008807808160782,0.5445812344551086,1.0,0.0,2804,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.06622943386161304,50,0.0916300117969513,0.4382331967353821,1.0,0.0,2805,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.08033084663548107,50,0.10271494835615158,0.28694161772727966,1.0,0.0,2806,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.08161520590140592,50,0.10193925350904465,0.36671096086502075,1.0,0.0,2807,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.15531341693588116,50,0.12739591300487518,0.5077224969863892,1.0,0.0,2808,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.074601094923698,50,0.0929524302482605,0.38795584440231323,1.0,0.0,2809,none,B1
sac_her,goal_spoof_midep,3,0.1,-29.0,1.0,0.05582519060013442,50,0.09680058062076569,0.40594908595085144,1.0,0.0,2810,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.0856472273646359,50,0.10708708316087723,0.46226513385772705,1.0,0.0,2811,none,B1
sac_her,goal_spoof_midep,3,0.1,-28.0,1.0,0.0527236951785308,50,0.0871090367436409,0.3209826350212097,1.0,0.0,2812,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.1245470116837319,50,0.11901737004518509,0.5320908427238464,1.0,0.0,2813,none,B1
sac_her,goal_spoof_midep,3,0.1,-32.0,1.0,0.09940397926945616,50,0.11669113487005234,0.4540473222732544,1.0,0.0,2814,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.10387947027427993,50,0.10303252935409546,0.35029956698417664,1.0,0.0,2815,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.12580398721387992,50,0.12255874276161194,0.47231921553611755,1.0,0.0,2816,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.11007607346831626,50,0.11056436598300934,0.29508256912231445,1.0,0.0,2817,none,B1
sac_her,goal_spoof_midep,3,0.1,-30.0,1.0,0.062463542660462,50,0.09024007618427277,0.36239364743232727,1.0,0.0,2818,none,B1
sac_her,goal_spoof_midep,3,0.1,-31.0,1.0,0.10914675675835919,50,0.12205995619297028,0.3951793611049652,1.0,0.0,2819,none,B1
sac_her_recovery_v2,goal_spoof_midep,3,0.1,-2.0,1.0,0.0211297263202355,50,0.052150167524814606,0.3488747775554657,1.0,0.0,2820,v2,B2
sac_her_recovery_v2,goal_spoof_midep,3,0.1,-32.0,1.0,0.0986070412920276,50,0.1042170599102974,0.31962043046951294,1.0,0.0,2821,v2,B2
sac_her_recovery_v2,goal_spoof_midep,3,0.1,-31.0,1.0,0.11916911079670109,50,0.12407335638999939,0.29338592290878296,1.0,0.0,2822,v2,B2
sac_her_recovery_v2,goal_spoof_midep,3,0.1,-31.0,1.0,0.0833132888848427,50,0.09101409465074539,0.3370729684829712,1.0,0.0,2823,v2,B2
sac_her_recovery_v2,goal_spoof_midep,3,0.1,-31.0,1.0,0.1184826218217384,50,0.120560422539711,0.4600848853588104,1.0,0.0,2824,v2,B2
sac_her_recovery_v2,goal_spoof_midep,3,0.1,-31.0,1.0,0.09586304213786373,50,0.11163552105426788,0.5239496827125549,1.0,0.0,2825,v2,B2
