episode_idx,min_dto,mean_dto,final_dto,dto_slope,min_dttg,max_dttg,mean_dttg,final_dttg,initial_dttg,dttg_range,dttg_slope,near_goal_frac,goal_offset_max,goal_offset_mean,min_dtpg,final_dtpg,mean_anrm,max_anrm,std_anrm,anrm_slope,mean_action_ratio,action_corrupted_frac,mean_aper,std_aper,max_aper,min_aper,max_ovz,mean_ovz,safety_violation_rate,is_success_any,n_success_steps,final_is_success,total_reward,mean_reward,failure_mode,condition,seed,model
2178,0.1779596510085882,0.4334205941488568,0.4523742038535498,0.0012881358710837253,0.1090182352590774,0.1090182397331557,0.1090182352985321,0.1090182352590774,0.1090182397331557,4.474078302285633e-09,-1.5609455067242994e-12,0.0,0.0,0.0,0.1090182352590774,0.1090182352590774,1.3224741872151693,1.7372020483016968,0.1465310257318629,-0.0029227979645537693,1.0,0.0,0.05901830548910016,0.02188184463900654,0.0974746073214533,0.0007486433423596,0.0263145390087418,0.0006432580756067268,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2179,0.0587663320802277,0.6390327712585107,0.7591421388251156,0.0037425541965787207,0.3725494666153298,0.3725494711424923,0.37254946665525257,0.3725494666153298,0.3725494711424923,4.527162533740636e-09,-1.5794649442031803e-12,0.0,0.0,0.0,0.3725494666153298,0.3725494666153298,1.248923329114914,1.4054858684539795,0.08890732002310188,0.001070090562556869,1.0,0.0,0.0007018631305337542,0.00028957322889777503,0.0009105704028825,2.1716455438119943e-05,0.0118126175745982,-0.001141926797499935,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,sensor_bias,2,randomized_500k
2180,0.2088968216044496,1.0476090812658672,1.1438599785039658,0.003338254345573805,0.2210127267540758,0.2210127267540763,0.22101272675407624,0.2210127267540763,0.2210127267540758,4.996003610813204e-16,0.0,0.0,0.0,0.0,0.2210127267540758,0.2210127267540763,1.4430763959884643,1.8966127634048464,0.061819214819018344,-0.0005911357990185073,1.0,0.0,0.001276326899349671,0.0024272684605525516,0.0189517098985744,-0.00046002429144,0.022770535738949,0.0008223573892221391,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2181,0.1385086190322788,0.9582264769328429,1.1520744090937496,0.005549971039225082,0.1914299157330289,0.191429916965385,0.1914299157438964,0.1914299157330289,0.191429916965385,1.2323561060512134e-09,-4.299526180829594e-13,0.0,0.0,0.0,0.1914299157330289,0.1914299157330289,1.446119601726532,1.951291799545288,0.24244493841947704,-0.004186102554392175,1.0,0.0,0.035325382862256845,0.03460149986060794,0.1031434158347925,-0.0008284998168028,0.0263322564260178,0.0023343502268125473,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2182,0.19934113012685,1.0660497320949727,1.2074302063411453,0.004323177257708444,0.2415974273312966,0.241597427331297,0.241597427331297,0.241597427331297,0.2415974273312966,3.885780586188048e-16,-1.0519897228434632e-18,0.0,0.0,0.0,0.2415974273312966,0.241597427331297,1.385481038093567,1.7965896129608154,0.21368143691891503,-0.003166262063615998,1.0,0.0,0.08863163917457056,0.03156828125478548,0.1042781134040424,0.0001360991166635,0.0034505061056248,-0.003164213826593826,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2183,0.1732912730493762,1.1196082215783967,1.265155605458303,0.004817529646246147,0.1917556488987317,0.1917556537457199,0.19175564894147493,0.1917556488987317,0.1917556537457199,4.846988199691538e-09,-1.6910484421154635e-12,0.0,0.0,0.0,0.1917556488987317,0.1917556488987317,1.5522269988059998,1.6206021308898926,0.046974951552842426,0.000583798573903961,1.0,0.0,0.09758015855205274,0.01038224031418199,0.1063249387171185,0.0490989383183904,0.0197221163038515,0.0004994246379067821,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2184,0.1866263797113873,0.8885255923632379,0.940770424266839,0.0019005359145970618,0.1665615764017141,0.1665615764017147,0.16656157640171476,0.1665615764017147,0.1665615764017141,6.106226635438361e-16,-6.311938337060781e-19,0.0,0.0,0.0,0.1665615764017141,0.1665615764017147,1.7209446875254313,1.8361886739730835,0.04023775515999321,1.1296820982832988e-05,1.0,0.0,0.0014473403393411555,0.004635982596319359,0.0381167835874329,-0.001002109842961,0.0203791026704289,0.0021969878365418107,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2185,0.1768293704651591,0.5546000766153623,0.6440352999762381,0.001652659709169561,0.2272207778030202,0.2272207778030207,0.22722077780302063,0.2272207778030207,0.2272207778030202,4.996003610813204e-16,2.1039794456869267e-19,0.0,0.0,0.0,0.2272207778030202,0.2272207778030207,1.547006187438965,1.8622450828552248,0.0747815809491889,-0.0012812296365800379,1.0,0.0,0.09998996636359668,0.0015427322323153649,0.1031434225296772,0.0814116627066824,0.0232422102909954,0.0012814678581169958,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2186,0.2155427382541404,1.0267917920648315,1.169177619094089,0.004265439806366054,0.4294161905946126,0.4294161949143585,0.42941619063270653,0.4294161905946126,0.4294161949143585,4.319745894321159e-09,-1.5071019375358915e-12,0.0,0.0,0.0,0.4294161905946126,0.4294161905946126,1.4909544014930725,1.612914800643921,0.17016940081337079,0.0032901399178718728,1.0,0.0,0.004088860543243692,0.016202410224959003,0.1044339970054999,-0.0026240253440321,-0.0001328061023625,-0.003002965757737628,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2187,0.1357539564169037,0.357061044051959,0.4832460884585622,0.0017872202336797706,0.2040305529511543,0.2040305529511548,0.2040305529511548,0.2040305529511548,0.2040305529511543,4.996003610813204e-16,-2.1039794456869267e-19,0.0,0.0,0.0,0.2040305529511543,0.2040305529511548,0.7897478119532267,1.064843773841858,0.0608973417708125,-9.729048078169513e-05,1.0,0.0,0.04685710084243308,0.01168664454357972,0.0575575162586882,1.8111716101649665e-05,0.0129778182030551,0.000635280324424851,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2188,0.10043206272141,0.7651035696009817,0.942032033566332,0.005077447918437841,0.2727845163095613,0.2727845212373803,0.2727845163530173,0.2727845163095613,0.2727845212373803,4.927818986200094e-09,-1.7192508137992849e-12,0.0,0.0,0.0,0.2727845163095613,0.2727845163095613,1.447664764324824,1.6290799379348757,0.11375913313003749,0.0011981394762589914,1.0,0.0,0.06100682107948678,0.027002922960845367,0.1123453902054406,0.0001207869546389,0.0320171441483159,0.0025915070948872767,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2189,0.073841464705509,0.3405208592427027,0.480279949722561,0.003220942927980193,0.4479705673575392,0.4479705709921256,0.4479705673895908,0.4479705673575392,0.4479705709921256,3.6345864096176683e-09,-1.2680583128141713e-12,0.0,0.0,0.0,0.4479705673575392,0.4479705673575392,1.2021544377009075,1.352664351463318,0.05718053837659373,0.0007396710277679289,1.0,0.0,0.002877926710206201,0.006566731434814758,0.0237001102293587,-4.783550098712213e-05,0.0215974363501265,-0.0012613864199369693,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,sensor_bias,2,randomized_500k
2250,0.1865153479917412,0.1983940938773784,0.1998252511277189,4.560257337088039e-05,0.1997172394190721,0.1997172401320517,0.19971723942535952,0.1997172394190721,0.1997172401320517,7.129795920324256e-10,-2.4874928190467394e-13,0.0,0.0,0.0,0.1997172394190721,0.1997172394190721,0.3374828455845515,0.6000000238418579,0.04675766455311187,-0.0005700298236568187,0.4068593663355505,1.0,0.09998632181585443,0.0015419381734709742,0.1031441142457419,0.0814116001493993,0.0079920693926406,0.0005371081491008293,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2251,0.1124789009046507,0.19807209754379362,0.2056175546277966,0.00027439021374584823,0.1516293764280688,0.1516293764280694,0.15162937642806937,0.1516293764280694,0.1516293764280688,5.828670879282072e-16,-7.363928059904243e-19,0.0,0.0,0.0,0.1516293764280688,0.1516293764280694,0.3342287468910217,0.6000000238418579,0.07497650291153674,-0.001052764189222656,0.31798645834768613,1.0,0.09998634722404999,0.0015419398613860786,0.103144115180726,0.0814116001911017,0.0072124286093597,-0.00033206148383877913,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2252,0.1498925393133938,0.5751496444929223,0.7712316451309135,0.004742546795948376,0.1714851326945422,0.1714851326945428,0.17148513269454274,0.1714851326945428,0.1714851326945422,5.828670879282072e-16,2.1039794456869267e-19,0.0,0.0,0.0,0.1714851326945422,0.1714851326945428,0.5051439819733302,0.6000000238418579,0.08794972263313991,0.0012571524265549059,0.4358662972888679,1.0,0.034161542887425775,0.04622135063435235,0.1037999722469133,-0.0032204298823845,0.0079153339414841,-0.0016213757916402156,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2253,0.186028490763937,0.6490366541497807,1.044563508045273,0.005661912926057251,0.3794429424862267,0.3794429468968168,0.3794429425251215,0.3794429424862267,0.3794429468968168,4.410590115355717e-09,-1.5387962839057194e-12,0.0,0.0,0.0,0.3794429424862267,0.3794429424862267,0.5398455780744552,0.6000000238418579,0.0376275060531551,0.00047735480855499524,0.4197547336702361,1.0,0.09998609670435203,0.001541924804500009,0.1031441598882736,0.0814115957993311,0.0002499392105089,-0.002778717346646156,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2254,0.1802145222680366,0.3604826405995064,0.421665338925484,0.0015482796005428193,0.0256559435823759,0.0256559435823797,0.025655943582379676,0.0256559435823797,0.0256559435823759,3.7990444123892075e-15,1.3412868966254157e-18,1.0,0.0,0.0,0.0256559435823759,0.0256559435823797,0.4712756470839183,0.6000000238418579,0.06248516399964295,-0.0012456952341344985,0.4382945124456873,1.0,0.09571502840400123,0.007272411146989703,0.1031441147466592,0.0777337608842802,0.0079153327023888,0.0006112061204619873,0.0,1.0,150,1.0,0.0,0.0,never_reached_object,action_clipping,2,randomized_500k
2255,0.1553128620518184,0.3679545024468828,0.4187274155507575,0.0016093669932865718,0.2100295104828423,0.2100295156416289,0.2100295105283351,0.2100295104828423,0.2100295156416289,5.158786592351916e-09,-1.799830912191704e-12,0.0,0.0,0.0,0.2100295104828423,0.2100295104828423,0.46092651506265003,0.5263009667396545,0.025141531346452264,-0.00019072677507480808,0.4757016549517177,1.0,0.000229057982612072,0.00010555652641687106,0.0004414036030012,8.67237743927878e-06,0.0001943857329513,-0.0005680418913783783,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2256,0.156795925903486,0.7964044555145295,1.1942510265038044,0.008375929812410155,0.3842887087108118,0.3842887138796988,0.38428870875639365,0.3842887087108118,0.3842887138796988,5.168887040607473e-09,-1.8033544465693958e-12,0.0,0.0,0.0,0.3842887087108118,0.3842887087108118,0.5875399283568065,0.6000000238418579,0.01967733652943382,-0.0003244173483846686,0.4276246653455607,1.0,0.0074389526800964206,0.012623327968929229,0.0385976517622744,-0.0002833698826015,0.0109017608402827,0.0025856835496294544,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2257,0.1643110725959072,0.8246260174600121,1.2147751075422006,0.008094670292488627,0.3003642952314868,0.3003643003987281,0.30036429527705416,0.3003642952314868,0.3003643003987281,5.16724130150692e-09,-1.8027809017725015e-12,0.0,0.0,0.0,0.3003642952314868,0.3003642952314868,0.5649774156014125,0.6000000238418579,0.03762253206748892,-0.000749053006712835,0.4761500454077477,1.0,0.007836671314744057,0.012197549637587301,0.0387193345969048,-0.0010340469668694,0.0088252950813782,0.0026111966615640398,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2258,0.1458119252353383,0.14944639133597376,0.1458119252353383,-0.00011542523430631762,0.227570286762562,0.2275702867625625,0.22757028676256255,0.2275702867625625,0.227570286762562,4.996003610813204e-16,0.0,0.0,0.0,0.0,0.227570286762562,0.2275702867625625,0.4215984602769216,0.6000000238418579,0.03517796096602687,-0.0004339507576772767,0.7867497393523135,0.84,0.09998591311036192,0.0015419123269078572,0.1031441189771316,0.0814116001493993,0.0079920693926406,0.0005555836443248442,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2259,0.1929710337841926,0.2784743576706835,0.2899974940442083,0.000369207820649886,0.2738117894582927,0.2738117894582931,0.27381178945829315,0.2738117894582931,0.2738117894582927,3.885780586188048e-16,-4.2079588913738534e-19,0.0,0.0,0.0,0.2738117894582927,0.2738117894582931,0.4353189182281494,0.6000000238418579,0.03370414487504529,-0.00037821376592330435,0.49197405063010685,1.0,0.001798938582949193,0.0007723376887141136,0.0024017749211472,8.84428160426487e-08,0.0071953737328339,0.0005333370726356687,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2260,0.1864081667817569,0.2974529505625222,0.3065645366206391,0.0003154462290999971,0.1228889878780486,0.1228889878780494,0.12288898787804939,0.1228889878780494,0.1228889878780486,8.049116928532385e-16,-7.363928059904243e-19,0.0,0.0,0.0,0.1228889878780486,0.1228889878780494,0.3225468510389328,0.6000000238418579,0.0692370097693821,-0.0008198823916222777,0.37449925083453084,1.0,0.09998634721680318,0.0015419398523276726,0.1031441142810242,0.0814116001493993,0.0079920693926406,0.00023577279866333174,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2261,0.150066186356322,0.4997546342676408,0.6513033686587616,0.0033703834052733897,0.2228413796082493,0.2228413796082498,0.22284137960824982,0.2228413796082498,0.2228413796082493,4.996003610813204e-16,8.415917782747707e-19,0.0,0.0,0.0,0.2228413796082493,0.2228413796082498,0.5215510982275009,0.6000000238418579,0.029578703027011467,-0.00010870732303789038,0.4653838762684861,1.0,0.09998634722419378,0.0015419398652244314,0.1031441151574572,0.0814116001398647,0.0079928408160253,-0.002199559694552871,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2262,0.1917354387701353,0.464137812173495,0.4901105861621405,0.0009922351735479967,0.2877492579366265,0.2877492579366268,0.28774925793662687,0.2877492579366268,0.2877492579366265,3.3306690738754696e-16,-2.1039794456869264e-18,0.0,0.0,0.0,0.2877492579366265,0.2877492579366268,0.4871932289997737,0.6000000238418579,0.0415579883767271,-0.0005523935303305927,0.3677324089879372,1.0,0.0999863475628208,0.0015419410005449573,0.1031441652426756,0.0814115945972703,0.0077730924266374,0.0009313250578469462,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2263,0.1588275859963494,0.8251367089973127,1.1901640962600917,0.008055149276574062,0.5138989605869597,0.5138989650630387,0.5138989606264318,0.5138989605869597,0.5138989650630387,4.4760789519315836e-09,-1.5616463422776577e-12,0.0,0.0,0.0,0.5138989605869597,0.5138989605869597,0.5964177298545837,0.6000000238418579,0.014965865488476018,0.0001361423119676737,0.35870831843224205,1.0,0.0052639006767653965,0.01106620026051584,0.03861387686918,-0.000291915951698,0.0107680501342039,0.00244721654658103,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2264,0.1644194999138173,0.1942902168498181,0.197279194792416,8.726682725418077e-05,0.1452040196841566,0.1452040196841573,0.1452040196841573,0.1452040196841573,0.1452040196841566,6.938893903907228e-16,3.1559691685303903e-19,0.0,0.0,0.0,0.1452040196841566,0.1452040196841573,0.3202099229892095,0.6000000238418579,0.05930547779491938,-0.0007210818226218019,0.3701445259621577,1.0,3.359627981423872e-05,8.620958506441201e-05,0.000472816536172,-4.7969556917216805e-09,0.0023417856840899,-0.0003895005815911996,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2265,0.2254417248633773,0.9565424338692838,1.2468246451661535,0.00713307188631688,0.3179807564787726,0.317980759831049,0.3179807565083346,0.3179807564787726,0.317980759831049,3.352276400914178e-09,-1.1695645126252846e-12,0.0,0.0,0.0,0.3179807564787726,0.3179807564787726,0.5416067703564962,0.6000000238418579,0.03144287097098653,-6.369188714702628e-05,0.4018648061726039,1.0,0.09998634733187323,0.001541939877557135,0.1031441148017836,0.0814116000175287,0.0065875350510134,-0.00028102293298266543,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2266,0.124540001132753,0.5042443578395157,0.709984244403259,0.004810710654098017,0.1751758115837951,0.1751758115837957,0.17517581158379567,0.1751758115837957,0.1751758115837951,5.828670879282072e-16,-4.2079588913738534e-19,0.0,0.0,0.0,0.1751758115837951,0.1751758115837957,0.40080518503983814,0.6000000238418579,0.06702099393003412,-0.0013863618970261689,0.38383050985808875,1.0,0.09998309239240341,0.0015476121528615139,0.1031441151360993,0.0814116001398647,0.0079928408160253,-0.00016032780750129306,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2267,0.0101098360719599,0.6565989896978848,0.9689800289082672,0.007095705785876611,0.043446075460627,0.5346577982947104,0.43643699718703677,0.5224965406434063,0.043446075460627,0.4912117228340834,0.0027549979546743334,0.06666666666666667,0.0,0.0,0.043446075460627,0.5224965406434063,0.5600886778036753,0.6000000238418579,0.023727607677350597,-0.00018038963274381612,0.3889419533176041,1.0,0.09487912973861928,0.015189680057353449,0.1078031880463587,0.0421528061227455,0.0133056646470625,-0.004886164822537606,0.0,1.0,10,0.0,-140.0,-0.9333333333333333,divergent_transport,action_clipping,2,randomized_500k
2268,0.1074409806561466,0.11097079745564514,0.1097123286299802,-4.837230011149885e-05,0.1090182352590774,0.1090182397331557,0.1090182352985321,0.1090182352590774,0.1090182397331557,4.474078302285633e-09,-1.5609455067242994e-12,0.0,0.0,0.0,0.1090182352590774,0.1090182352590774,0.42926220715045926,0.6000000238418579,0.025497569318651145,-0.00019217100714179276,0.4677587892682491,1.0,0.09997205810048673,0.0015226177829082334,0.1010589743202744,0.0814116001398647,0.0079928408160253,0.0005306599699127847,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2269,0.180453023313088,0.4978789234176824,0.6114271593301781,0.0026835517288396013,0.3725494666153298,0.3725494711424923,0.37254946665525257,0.3725494666153298,0.3725494711424923,4.527162533740636e-09,-1.5794649442031803e-12,0.0,0.0,0.0,0.3725494666153298,0.3725494666153298,0.5290036209424337,0.6000000238418579,0.021450439386571103,-0.0002840435853019962,0.5765472132466539,1.0,0.00021244386790954218,8.518760975482546e-05,0.0004364823202733,8.735917043327889e-06,-0.000275298559547,-0.002314495845143502,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2270,0.1917145949467252,0.27933252510396056,0.269459271091429,5.869598300689724e-05,0.2210127267540758,0.2210127267540763,0.22101272675407624,0.2210127267540763,0.2210127267540758,4.996003610813204e-16,0.0,0.0,0.0,0.0,0.2210127267540758,0.2210127267540763,0.49053654034932453,0.6000000238418579,0.06603256740772702,-0.00025931523118455206,0.5008013286739436,1.0,0.0002937977978825979,0.00014573364604624845,0.0006306455426725,-9.477728911078164e-06,0.0089561260160045,-0.000722813918072318,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2271,0.0594143124052696,0.12404343071407929,0.1293443847206968,0.00017044971430779895,0.1914299157330923,0.2118117794906416,0.21054503542418293,0.2117891669057092,0.191429916965385,0.0203818637575493,4.6686450976954e-05,0.0,0.0,0.0,0.1914299157330923,0.2117891669057092,0.4424979116519292,0.6000000238418579,0.04314596521732498,-0.0006163946365938213,0.5783771122285268,1.0,0.09447924575683109,0.02011980613519714,0.1030042863169111,0.0001874816328951,0.0079928419118191,0.0005051492011916728,0.0,0.0,0,0.0,-150.0,-1.0,reached_but_failed_grasp,action_clipping,2,randomized_500k
2272,0.1719123740233971,0.5414264226432676,0.6603453747662252,0.0029288507063150978,0.2415974273312966,0.241597427331297,0.241597427331297,0.241597427331297,0.2415974273312966,3.885780586188048e-16,-1.0519897228434632e-18,0.0,0.0,0.0,0.2415974273312966,0.241597427331297,0.5255257527033488,0.5996548533439636,0.01950744137104232,1.0602799641977989e-05,0.512484435855387,1.0,0.0002938855119886124,0.00013793440496665937,0.0004375924884548,8.95301983030104e-06,-0.0002062387492686,-0.0023272352615422384,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2273,0.1480001080469572,0.5660615171310412,0.8930873212476165,0.004878763888212324,0.1917556488987317,0.1917556537457199,0.19175564894147493,0.1917556488987317,0.1917556537457199,4.846988199691538e-09,-1.6910484421154635e-12,0.0,0.0,0.0,0.1917556488987317,0.1917556488987317,0.4740372820695241,0.6000000238418579,0.07094410661038444,-0.0012368460508806298,0.6730747550216652,0.84,0.0001265160170741121,9.06685423480426e-05,0.0004413051442901,4.30638910188535e-06,0.0021148184118404,-0.001798511281890898,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2274,0.1625436049992454,0.17072611923081335,0.1680115182852733,-9.109025432044865e-05,0.1665615764017141,0.1665615764017147,0.16656157640171476,0.1665615764017147,0.1665615764017141,6.106226635438361e-16,-6.311938337060781e-19,0.0,0.0,0.0,0.1665615764017141,0.1665615764017147,0.20817865620056789,0.6000000238418579,0.09550741786605843,-0.0012449214940251463,0.9600076627667776,0.08666666666666667,0.09998573919183625,0.0015418730562122172,0.1031441196729083,0.0814115999521468,0.0070157095564676,-0.00017346044325019822,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2275,0.1853784523855632,0.25090447374714336,0.2530748610532015,0.00010260561591905636,0.2272207778030202,0.2272207778030207,0.22722077780302063,0.2272207778030207,0.2272207778030202,4.996003610813204e-16,2.1039794456869267e-19,0.0,0.0,0.0,0.2272207778030202,0.2272207778030207,0.5145092588663102,0.6000000238418579,0.06378316401479052,0.000594518014741338,0.5513136312445024,1.0,0.00040242675292795837,0.00017616208917334752,0.0006795103136532,6.701700548340058e-06,0.0079928419118191,-0.00046508764301197335,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2276,0.2096030077060001,0.9060065296694819,1.270152232281035,0.008045971305830717,0.4294161905946126,0.4294161949143585,0.42941619063270653,0.4294161905946126,0.4294161949143585,4.319745894321159e-09,-1.5071019375358915e-12,0.0,0.0,0.0,0.4294161905946126,0.4294161905946126,0.567019270658493,0.6000000238418579,0.03773138359543863,-0.000654327836776979,0.3888700798360394,1.0,0.0061664985443804264,0.011836012093445154,0.0383490564720048,-0.0003701567587363,0.0103237835294152,0.0026427707971759897,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2277,0.1543354277521622,0.47986917239627774,0.6045838614276192,0.002530029182107237,0.2040305529511543,0.2040305529511548,0.2040305529511548,0.2040305529511548,0.2040305529511543,4.996003610813204e-16,-2.1039794456869267e-19,0.0,0.0,0.0,0.2040305529511543,0.2040305529511548,0.6000000238418579,0.6000000238418579,0.0,-1.6831835565495414e-18,0.3575311757462389,1.0,0.09966969513401139,0.001971650826306833,0.1031441151574572,0.0814116001398647,0.0089173030643723,0.001496657625344187,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2278,0.1640406480161284,0.7987430020963877,1.1317400589858144,0.00699291322911891,0.2727845163095613,0.2727845212373803,0.2727845163530173,0.2727845163095613,0.2727845212373803,4.927818986200094e-09,-1.7192508137992849e-12,0.0,0.0,0.0,0.2727845163095613,0.2727845163095613,0.5813608411947886,0.6000000238418579,0.02952132696340397,0.0003688353890074331,0.47313173558585137,1.0,0.08075720232023426,0.03830837750498156,0.1006746633607711,8.855583812573e-06,0.0001610024533053,-0.002894153089945399,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2279,0.1956816510452522,0.4789511242516708,0.6096467349762428,0.00277775400324149,0.4479705673575392,0.4479705709921256,0.4479705673895908,0.4479705673575392,0.4479705709921256,3.6345864096176683e-09,-1.2680583128141713e-12,0.0,0.0,0.0,0.4479705673575392,0.4479705673575392,0.5313316671053568,0.5949794054031372,0.032459073431587916,7.458729894221065e-05,0.42713961254840493,1.0,0.09963797169293821,0.006710546290461846,0.1121726136840531,0.0186234733182866,-0.0003115440936171,-0.0022521171949542954,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_clipping,2,randomized_500k
2340,0.1806604514811047,0.19850543096542533,0.1998254659877495,4.2260367496724484e-05,0.1997172394190721,0.1997172401320517,0.19971723942535952,0.1997172394190721,0.1997172401320517,7.129795920324256e-10,-2.4874928190467394e-13,0.0,0.0,0.0,0.1997172394190721,0.1997172394190721,0.8279417244593302,1.3178592920303345,0.1054589870781642,-0.0006664669387070033,0.9969058634734379,0.02666666666666667,0.09879575111985041,0.008585295337587043,0.1031436783986696,4.311727211596026e-06,0.0118083951997192,0.000552912048988352,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_delay,2,randomized_500k
2341,0.1271252630986453,0.21070797967645039,0.2097951137126232,9.908023641003945e-05,0.1516293764280688,0.1516293764280694,0.15162937642806937,0.1516293764280694,0.1516293764280688,5.828670879282072e-16,-7.363928059904243e-19,0.0,0.0,0.0,0.1516293764280688,0.1516293764280694,1.2357217506567637,1.7376168966293335,0.18912632000817442,-0.00015621932094704566,1.0082803521160293,0.7133333333333334,0.09931910927482633,0.00828100553305668,0.1031435059297677,4.311727211596026e-06,0.0127035770758558,-0.00028499732607522335,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_delay,2,randomized_500k
2342,0.1554474916055536,0.7630604844124251,0.8586831002036884,0.00317860655601191,0.1714851326945422,0.1714851326945428,0.17148513269454274,0.1714851326945428,0.1714851326945422,5.828670879282072e-16,2.1039794456869267e-19,0.0,0.0,0.0,0.1714851326945422,0.1714851326945428,1.3917491682370504,1.6086310148239136,0.21344178685095314,0.003350253254367245,0.995385293619082,0.04,0.022941892699686123,0.04038078366728437,0.1066733634492896,-0.0003376690047756,0.0139229721852247,-0.0014679489246294149,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_delay,2,randomized_500k
2343,0.1819510892343051,0.9129890469778301,1.163888180602607,0.0068909672343400044,0.3794429424862267,0.3794429468968168,0.3794429425251215,0.3794429424862267,0.3794429468968168,4.410590115355717e-09,-1.5387962839057194e-12,0.0,0.0,0.0,0.3794429424862267,0.3794429424862267,1.1496730724970499,1.3533217906951904,0.14240852444498647,-0.0015024965558297315,0.9947149220032494,0.006666666666666667,0.0992010087464363,0.008297417601737841,0.1031441399058988,4.311727211596026e-06,0.0011038808580902,-0.004447513066179948,0.0,0.0,0,0.0,-150.0,-1.0,never_reached_object,action_delay,2,randomized_500k
2344,0.1458554237679581,0.3178855710062972,0.4212841602556573,0.0015266571717983237,0.0256559435823759,0.0256559435823797,0.025655943582379676,0.0256559435823797,0.0256559435823759,3.7990444123892075e-15,1.3412868966254157e-18,1.0,0.0,0.0,0.0256559435823759,0.0256559435823797,1.0449034130573274,1.6313490867614746,0.13484066928354688,-0.0007205682853321642,0.9965612779638662,0.013333333333333334,0.07900401484117153,0.0168578630317918,0.1031440325100048,4.311727211596026e-06,0.0212456350788664,0.0006133241334361074,0.0,1.0,150,1.0,0.0,0.0,never_reached_object,action_delay,2,randomized_500k
