episode_idx,failure_mode,condition,seed,success,final_distance,first_success_step,model
242,action_control_corruption,object_pose_spoof,0,0.0,0.0989505814987501,,clean_2M
243,action_control_corruption,object_pose_spoof,0,0.0,0.0547294852463295,13.0,clean_2M
244,wrong_direction,object_pose_spoof,0,0.0,0.0607312049276482,15.0,clean_2M
245,reached_but_failed_grasp,object_pose_spoof,0,0.0,0.0542014908854742,12.0,clean_2M
246,action_control_corruption,object_pose_spoof,0,0.0,0.076158267355576,,clean_2M
247,action_control_corruption,object_pose_spoof,0,0.0,0.0946617279504256,,clean_2M
248,wrong_direction,object_pose_spoof,0,0.0,0.0555199517989459,12.0,clean_2M
249,success,object_pose_spoof,0,1.0,0.0302678620311958,13.0,clean_2M
250,grasped_but_dropped,object_pose_spoof,0,0.0,0.0515296671433587,19.0,clean_2M
251,wrong_direction,object_pose_spoof,0,0.0,0.1067502776487755,,clean_2M
252,action_control_corruption,object_pose_spoof,0,0.0,0.0530404856444852,13.0,clean_2M
253,success,object_pose_spoof,0,1.0,0.0442439614147168,12.0,clean_2M
254,success,object_pose_spoof,0,1.0,0.0194005337640754,12.0,clean_2M
255,action_control_corruption,object_pose_spoof,0,0.0,0.0852199527636631,,clean_2M
256,action_control_corruption,object_pose_spoof,0,0.0,0.0628590154788231,12.0,clean_2M
257,wrong_direction,object_pose_spoof,0,0.0,0.0732639290939338,,clean_2M
258,action_control_corruption,object_pose_spoof,0,0.0,0.1089082389676413,,clean_2M
259,wrong_direction,object_pose_spoof,0,0.0,0.0621441577954421,,clean_2M
260,reached_but_failed_grasp,object_pose_spoof,0,0.0,0.0937775676286367,,clean_2M
261,wrong_direction,object_pose_spoof,0,0.0,0.0670405900660063,13.0,clean_2M
262,wrong_direction,object_pose_spoof,0,0.0,0.0725046190644065,,clean_2M
263,wrong_direction,object_pose_spoof,0,0.0,0.0878824108128214,,clean_2M
264,action_control_corruption,object_pose_spoof,0,0.0,0.0617752487847418,,clean_2M
265,success,object_pose_spoof,0,1.0,0.0367114086938551,14.0,clean_2M
266,wrong_direction,object_pose_spoof,0,0.0,0.0559252851563059,13.0,clean_2M
267,action_control_corruption,object_pose_spoof,0,0.0,0.0503076869078148,12.0,clean_2M
268,reached_but_failed_grasp,object_pose_spoof,0,0.0,0.0624743197268344,35.0,clean_2M
269,wrong_direction,object_pose_spoof,0,0.0,0.0625732107365534,,clean_2M
270,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
271,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
272,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
273,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
274,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
275,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
276,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
277,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
278,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
279,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
280,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
281,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
282,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
283,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
284,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
285,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
286,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
287,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
288,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
289,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
290,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
291,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
292,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
293,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
294,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
295,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
296,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
297,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
298,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
299,reached_but_failed_grasp,grip_state_falsification,0,0.0,0.3159122602003048,,clean_2M
300,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
301,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
302,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
303,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
304,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
305,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
306,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
307,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
308,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
309,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
310,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
311,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
312,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
313,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
314,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
315,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
316,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
317,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
318,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
319,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
320,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
321,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
322,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
323,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
324,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
325,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
326,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
327,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
328,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
329,never_reached_object,contact_dropout,0,0.0,0.3549225360528287,,clean_2M
330,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
331,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
332,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
333,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
334,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
335,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
336,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
337,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
338,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
339,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
340,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
341,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
342,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
343,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
344,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
345,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
346,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
347,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
348,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
349,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
350,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
351,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
352,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
353,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
354,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
355,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
356,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
357,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
358,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
359,success,clean,1,1.0,0.034429519515542,16.0,clean_2M
